2650	4	(S L M N)
Bauhinia_curtisii	1000
Bauhinia_diptera	1000
Bauhinia_elmeri	1000
Bauhinia_endertii	1000
Bauhinia_excelsa	1000
Bauhinia_ferruginea	1000
Bauhinia_finlaysoniana	1111
Bauhinia_flava	1000
Bauhinia_fulva	1000
Bauhinia_glabrifolia	1000
Bauhinia_glabristipes	1000
Bauhinia_glauca	1000
Bauhinia_havilandii	1000
Bauhinia_hendersonii	1000
Bauhinia_integriolia	1000
Bauhinia_kingii	1000
Bauhinia_kockiana	1000
Bauhinia_kostermansii	1000
Bauhinia_lingua	1101
Bauhinia_lucida	1000
Bauhinia_malabarica	1000
Bauhinia_merrilliana	1000
Bauhinia_monandra	1111
Bauhinia_praesignis	1000
Bauhinia_purpurea	1000
Bauhinia_rahmatii	1000
Bauhinia_ridleyi	1000
Bauhinia_scandens	1000
Bauhinia_semibifida	1100
Bauhinia_stipularis	1000
Bauhinia_strychnoidea	1000
Bauhinia_sylvani	1000
Bauhinia_variegata	1000
Bauhinia_williamsii	0001
Bauhinia_wrayi	1000
Bayabusua_clarkei	1000
Benincasa_forma-hispida	1111
Benincasa_formapruriens	1101
Benincasa_pruriens	1111
Biophytum_adiantoides	1000
Biophytum_dendroides	1000
Biophytum_fruticosum	0101
Biophytum_microphyllum	0100
Biophytum_petersianum	1000
Biophytum_reinwardtii	1101
Biophytum_sensitivum	1110
Borneosicyos_simplex	1000
Bouea_macrophylla	1000
Bouea_oppositifolia	1000
Brackenridgea_forbesii	0001
Brackenridgea_hookeri	1000
Brackenridgea_palustris	1100
Brassaiopsis_glomerulata	1000
Brassaiopsis_polycantha	1000
Brassaiopsis_simplex	1000
Brassaiopsis_sumatrana	1000
Brownea_ariza	0001
Brownea_capitella	1000
Brownea_grandiceps	1000
Brucea_javanica	1111
Brucea_mollis	1000
Buchanania_amboinensis	0011
Buchanania_arborescens	1111
Buchanania_insignis	1000
Buchanania_macrocarpa	0011
Buchanania_microphylla	1000
Buchanania_nitida	0010
Buchanania_sessifolia	1000
Buchanania_splendens	1000
Buddleja_asiatica	1111
Buddleja_davidii	1000
Bulbostylis_barbata	1000
Bulbostylis_densa	1101
Bulbostylis_puberula	1000
Byblis_liniflora	0001
Caesia_setifera	0001
Campnosperma_auriculatum	1000
Campnosperma_brevipetiolatum	0111
Campnosperma_coriaceum	1001
Campnosperma_montanum	0011
Campnosperma_squamatum	1000
Canarium_acutifolium	0011
Canarium_aemulans	0001
Canarium_apertum	1000
Canarium_asperum	1111
Canarium_australianum	0001
Canarium_balsamiferum	0110
Canarium_beccarii	0100
Canarium_borneensis	1000
Canarium_caudatum	1000
Canarium_cestracion	0001
Canarium_decumanum	1111
Canarium_denticulatum	1000
Canarium_dichotomum	1000
Canarium_euryphyllum	1000
Canarium_globigerum	0001
Canarium_gracile	1000
Canarium_hirsutum	1111
Canarium_indicum	0111
Canarium_intermedium	1000
Canarium_kaniense	0001
Canarium_kinabaluense	1000
Canarium_kipella	1000
Canarium_lamii	0001
Canarium_leeuwenii	0001
Canarium_littorale	1000
Canarium_macadamii	0001
Canarium_maluense	0111
Canarium_megacarpum	0001
Canarium_megalanthum	1000
Canarium_odontophyllum	1000
Canarium_oleosum	0111
Canarium_papuanum	0001
Canarium_patentinervium	1000
Canarium_pilosum	1000
Canarium_playtcerioideum	0001
Canarium_polyphyllum	0001
Canarium_pseudodecumanum	1000
Canarium_pseudopatentinervium	1000
Canarium_psuedosumatranum	1000
Canarium_rigidum	0001
Canarium_schlechteri	0001
Canarium_sumatranum	1000
Canarium_sylvestre	0011
Canarium_trigonum	0100
Canarium_vrieseanum	0110
Canarium_vulgare	1110
Cansjera_leptostachya	1011
Cansjera_rheedii	1000
Capparis_brachybotrya	0011
Capparis_buwaldae	1000
Capparis_callophylla	1100
Capparis_korthalsiana	1000
Capparis_micracantha	1110
Capparis_pubiflora	1111
Capparis_quiniflora	0111
Capparis_spinosa	0001
Capparis_zeylanica	1100
Capparis_zippeliana	0011
Carallia_borneensis	1001
Carallia_brachiata	1111
Carallia_calophylloidea	1000
Carallia_coriifolia	1000
Carallia_eugenioidea	1000
Carallia_suffruticosa	1000
Careya_aborea	1000
Carissa_spinarum	0011
Carpha_alpina	1000
Carronia_thyrisiflora	0001
Casearia_albicans	1000
Casearia_amplectens	0001
Casearia_angiensis	0001
Casearia_archboldiana	0001
Casearia_arfakensis	0001
Casearia_capitellata	1000
Casearia_clarkei	1000
Casearia_clutiaefolia	0011
Casearia_cuspidata	1000
Casearia_elliptifolia	1000
Casearia_flexula	1000
Casearia_gigantifolia	1000
Casearia_glabra	0010
Casearia_grewiaefolia	1111
Casearia_halmaherensis	0010
Casearia_lobbiana	1000
Casearia_macrocarpa	1000
Casearia_minutiflora	1000
Casearia_olivacea	0001
Casearia_oreogenes	0001
Casearia_pallida	1000
Casearia_papuana	0011
Casearia_rhynchophylla	0001
Casearia_rinoreoides	0001
Casearia_ripicola	0001
Casearia_rugulosa	1000
Casearia_stapfiana	1000
Casearia_tuberculata	1000
Casearia_velutina	1000
Casearia_velutinosa	1000
Cassia_bakeriana	0001
Cassia_grandis	1001
Cassia_javanica	1111
Cassine_glauca	1010
Cassine_viburnifolia	1100
Cayaponia_martiana	1000
Caesalpinia_andamanica	1000
Caesalpinia_bondue	1001
Caesalpinia_crista	1000
Caesalpinia_cucullata	1000
Caesalpinia_decapetala	1100
Caesalpinia_digyna	1000
Caesalpinia_enneaphylla	1000
Caesalpinia_hymenocarpa	1000
Caesalpinia_latisiliqua	1101
Caesalpinia_major	1111
Caesalpinia_oppositifolia	1000
Caesalpinia_parvifolia	1000
Caesalpinia_pubescens	1100
Caesalpinia_pulcherrima	1111
Caesalpinia_sappan	1111
Caesalpinia_scortechinii	0001
Caesalpinia_sumatrana	1001
Caesalpinia_tortuosa	1000
Celastrus_hindsii	1000
Celastrus_monospermoides	1011
Celastrus_novoguineensis	0001
Celastrus_paniculatus	1111
Celastrus_stylosus	1000
Celtis_hildebrandii	0011
Celtis_latifolia	1011
Celtis_paniculata	1010
Celtis_philippensis	1111
Celtis_rigescens	1111
Celtis_rubrovenia	0001
Celtis_tetrandra	1000
Celtis_timorensis	1000
Cerbera_floribunda	0011
Cerbera_inflata	0001
Cerbera_laeta	0001
Cerbera_manghas	1111
Cerbera_odollam	1100
Chaetocarpus_chaetocarpus	1000
Chamaecrista_absus	1100
Chamaecrista_leschenaultiana	1111
Chamaecrista_pumila	1111
Champereia_manillana	0001
Chilocarpus_beccarianus	1000
Chilocarpus_conspicus	1000
Chilocarpus_costatus	1000
Chilocarpus_decipiens	1000
Chilocarpus_denudatus	1111
Chilocarpus_obtusifolius	1000
Chilocarpus_pubescens	1000
Chilocarpus_rostratus	1000
Chilocarpus_steenisianus	1000
Chilocarpus_suaveolens	1000
Chilocarpus_torulosus	1000
Chilocarpus_vernicosus	1000
Chisocheton_ceramicus	1011
Chisocheton_eythocarpus	1000
Chisocheton_glirioides	0001
Chisocheton_koordersii	1100
Chisocheton_laosensis	0010
Chisocheton_lasiocarpus	0011
Chisocheton_lasiogynus	1000
Chisocheton_longistipitatus	0001
Chisocheton_macrophyllus	1000
Chisocheton_medusae	1000
Chisocheton_patens	1100
Chisocheton_penduliflorus	1000
Chisocheton_pentandrus	1110
Chisocheton_pohlianus	0001
Chisocheton_ruber	1000
Chisocheton_sapindinus	0001
Chisocheton_sarasinorum	1100
Chisocheton_sarawakanus	1000
Chisocheton_sayeri	0001
Chisocheton_tenuis	0001
Chisocheton_tomentosus	1000
Chloranthus_erectus	1111
Chloranthus_spicatus	1000
Chlorophytum_laxum	1000
Chlorophytum_malayense	1000
Chrysobalanus_icaco	1000
Chukrasia_tabularis	1000
Chydenanthus_excelsus	1111
Cipadessa_baccifera	1100
Cissampelos_pareira	1111
Citrullus_lanatus	1111
Cladium_mariscus	1001
Clethra_hendersonii	1000
Cnestis_palala	1000
Cnestis_platantha	1100
Coccinia_grandis	1010
Cocculus_laurifolius	1000
Cocculus_orbiculatus	1000
Combretum_acuminatum	1111
Combretum_goldicanum	0001
Combretum_nigrescens	1000
Combretum_punctatum	1000
Combretum_tetralophum	1101
Combretum_trifoliatum	1101
Combretum_yunnanense	1000
Copaifera_palustris	1000
Cordia_aspera	1111
Cordia_bantamensis	1000
Cordia_cochinchinensis	1000
Cordia_dichotoma	1111
Cordia_miquelii	0100
Cordia_monoica	1000
Cordia_subcordata	1111
Coriaria_papuana	0001
Coscinium_fenestratum	1000
Costularia_pilisepala	1001
Cotoneaster_lacteus	0001
Crateva_hygrophila	1000
Crateva_nurvala	1000
Crateva_religiosa	1111
Crudia_bantamensis	1000
Crudia_beccarii	1000
Crudia_blancoi	0011
Crudia_caudata	1000
Crudia_curtisii	1000
Crudia_dewitii	0001
Crudia_evansii	1000
Crudia_katikii	0001
Crudia_lanceolata	1000
Crudia_mutabilis	1000
Crudia_ornata	1000
Crudia_papuana	0001
Crudia_reticulata	1000
Crudia_ripicola	1000
Crudia_scortechinii	1000
Crudia_splendens	1000
Crudia_subsimplicifolia	1000
Crudia_tenuipes	1000
Crudia_teysmannii	1000
Crudia_wrayi	1000
Cucumis_melo	1111
Cucumis_sativus	1111
Cupaniopsis_anacardioides	0001
Cupaniopsis_bilocularis	0001
Cupaniopsis_celebecia	0100
Cupaniopsis_curvidens	0001
Cupaniopsis_euneura	0001
Cupaniopsis_macropetala	0001
Cupaniopsis_platycarpa	0001
Cupaniopsis_stenopetala	0011
Curculigo_capitulata	1111
Curculigo_erecta	1001
Curculigo_latifolia	1100
Curculigo_racemosa	1000
Cyclanthera_brachystachya	1000
Cyclea_atjeensis	1000
Cyclea_barbata	1000
Cyclea_elegans	1000
Cyclea_kinabaluensis	1000
Cyclea_laxiflora	1000
Cyclea_peregrina	1000
Cyclea_robusta	1000
Cynometra_elmeri	1000
Cynometra_iripa	1000
Cynometra_katikii	0001
Cynometra_malaccensis	1000
Cynometra_minutiflora	0001
Cynometra_mirabilis	1000
Cynometra_ramiflora	1111
Cyperus_alopecuroides	1000
Cyperus_angustatus	0001
Cyperus_babakan	1101
Cyperus_brevifolius	1111
Cyperus_bulbosus	1000
Cyperus_castaneus	1000
Cyperus_cephalotes	1001
Cyperus_cinereobrunneus	0001
Cyperus_compactus	1111
Cyperus_compressus	1111
Cyperus_cuspidatus	1110
Cyperus_cyperinus	1111
Cyperus_cyperoides	1111
Cyperus_diaphanus	1100
Cyperus_dietrichiae	0001
Cyperus_difformis	1111
Cyperus_diffusus	1111
Cyperus_digitatus	1111
Cyperus_distans	1111
Cyperus_dubius	1000
Cyperus_elatus	1100
Cyperus_esculetntus	1000
Cyperus_exaltatus	1001
Cyperus_flabelliformis	1000
Cyperus_flavidus	1000
Cyperus_fulvus	0001
Cyperus_halpan	1111
Cyperus_holoschoenus	0001
Cyperus_hyalinus	1100
Cyperus_imbricatus	0011
Cyperus_iria	1111
Cyperus_javanicus	1111
Cyperus_kyllingia	1111
Cyperus_lucidus	0001
Cyperus_malaccensis	1000
Cyperus_meistotylus	0001
Cyperus_melanospermus	1101
Cyperus_multispicatus	1000
Cyperus_neoguineensis	0001
Cyperus_nervulosus	0001
Cyperus_odoratus	1111
Cyperus_ohwii	1000
Cyperus_pachycephalus	0001
Cyperus_paniceus	1000
Cyperus_pedunclatus	1101
Cyperus_pedunculosus	0001
Cyperus_pilosus	1111
Cyperus_platystylis	1111
Cyperus_polystachos	1111
Cyperus_procerus	1000
Cyperus_pulcherrimus	1111
Cyperus_pumilus	1110
Cyperus_pygmaeus	1101
Cyperus_radians	1000
Cyperus_rotundus	1111
Cyperus_sanguinoletus	1111
Cyperus_scariosus	0001
Cyperus_sesquifluros	1001
Cyperus_sphacelatus	1001
Cyperus_stenophyllus	1011
Cyperus_stoloniferus	1111
Cyperus_subpapuaus	0001
Cyperus_substramineus	1000
Cyperus_sulcinux	1011
Cyperus_tenuiculmis	1111
Cyperus_tenusipica	1101
Cyperus_trialatus	1000
Cyperus_triceps	1000
Cyperus_unioloides	1001
Cyperus_zollingeri	1001
Dacryodes_breviracemosa	1000
Dacryodes_costata	1000
Dacryodes_elmeri	1000
Dacryodes_expansa	0001
Dacryodes_incurvata	1000
Dacryodes_kingii	1000
Dacryodes_laxa	1000
Dacryodes_longifolia	1000
Dacryodes_macrocarpa	1000
Dacryodes_papuana	0001
Dacryodes_puberula	1000
Dacryodes_rostrata	1100
Dacryodes_rubiginosa	1000
Dacryodes_rugosa	1000
Daphne_composita	1000
Daphniphyllum_blumeanum	1100
Daphniphyllum_ceramense	0010
Daphniphyllum_dichotomum	1000
Daphniphyllum_glaucescens	1100
Daphniphyllum_lancifolium	1000
Daphniphyllum_laurinum	1000
Daphniphyllum_luzonense	1000
Daphniphyllum_newirelandum	0001
Daphniphyllum_papuanum	0001
Daphniphyllum_scortechinii	1000
Daphniphyllum_sumatraense	1000
Daphniphyllum_tuberculatum	0001
Daphniphyllum_woodsonianum	1000
Delarbrea_collina	0011
Delonix_regia	1111
Dendropanax_borneensis	1000
Dendropanax_maingayi	1000
Dialium_indum	1000
Dialium_kunstleri	1000
Dialium_platysepalum	1000
Dialium_procerum	1000
Dianella_ensifolia	1111
Dianella_javanica	1111
Dichapetalum_gelonioides	1000
Dichapetalum_griffithii	1000
Dichapetalum_helferianum	1000
Dichapetalum_laurocerasus	1000
Dichapetalum_longipetalum	1000
Dichapetalum_papuanum	0011
Dichapetalum_sessiliflorum	0001
Dichapetalum_setosum	1000
Dichapetalum_sordidum	1000
Dichapetalum_steenisii	1100
Dichapetalum_sumatranum	1000
Dichapetalum_tenerum	0001
Dichapetalum_tenuifolium	1000
Dichapetalum_timoriense	1111
Dimocarpus_dentatus	1000
Dimocarpus_fumatus	1000
Dimocarpus_longan	1111
Dimorphanthera_denticuliferea	0001
Diploclisia_glaucescens	1111
Diploclisia_kunstleri	1000
Diplocyclos_palmatus	1111
Dipterocarpus_cuspidatus	1000
Dipterocarpus_fagineus	1000
Dipterocarpus_mundus	1000
Dipterocarpus_verrucosus	1000
Disporum_cantoniense	1000
Dodonaea_angustifolia	1111
Dodonaea_polyandra	0001
